32,1,T31,LA SOMMA TEOLOGICA,"XXX- SCOMUNICA E INDULGENZE ESTREMA UNZIONE E ORDINE SACRO (suppl., qq. 21-40)",S. TOMMASO D'AQUINO,1985,B,30,,ITALIAN,1,,,Y,,,,
33,1,T31,LA SOMMA TEOLOGICA,"XXXI- IL MATRIMONIO (suppl., qq. 41-68)",S. TOMMASO D'AQUINO,1986,B,31,,ITALIAN,1,,,Y,,,,
34,1,T31,LA SOMMA TEOLOGICA,"XXXII- I NOVISSIMI: a) OLTRETOMBA E RESURREZIONE (suppl., qq. 69-86)",S. TOMMASO D'AQUINO,1988,B,32,,ITALIAN,1,,,Y,,,,
35,1,T31,LA SOMMA TEOLOGICA,"XXXIII- NOVISSIMI: b) GIUDIZIO FINALE E DESTINO ETERNO (suppl., qq. 87-99)",S. TOMMASO D'AQUINO,1988,B,33,,ITALIAN,1,,,Y,,,,
36,2,T31,COMPENDIO DELLA SOMMA TEOLOGICA,DI SAN TOMMASO D'AQUINO,G. DAL SASSO – R. COGGI,1989,B,,4,ITALIAN,1,,,Y,,,,
37,3,T,VANITÀ EDUCAZIONE DEI FIGLI MATRIMONIO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI ALDO CERESA-GASTALDO,GIOVANNI CRISOSTOMO,1977,B,7,,ITALIAN,1,,,Y,,,,
38,3,T,LE CATECHESI AI MISTERI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI ANTONIO QUACQUARELLI,CIRILLO E GIOVANNI DI GERUSALEMME,1977,B,8,,ITALIAN,1,,,Y,,,,
39,3,T,L'ANCORA DELLA FEDE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI CALOGERO RIGGI,EPIFANIO,1977,B,9,,ITALIAN,1,,,Y,,,,
40,3,T,CONTRO L'AVARIZIA,TRADUZIONE INTRODUZIONE E NOTE A CURA DI EUGENIO MAROTTA,SALVIANO DI MARSIGLIA,1977,B,10,,ITALIAN,1,,,Y,,,,
41,3,T,SPIEGAZIONE DEL CREDO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MANLIO SIMONETTI,RUFINO,1978,B,11,,ITALIAN,1,,,Y,,,,
42,3,T,OMELIE PER LA VITA QUOTIDIANA,TRADUZIONE INTRODUZIONE E NOTE A CURA MARIO SPINELLI,PIER CRISOLOGO,1978,B,12,,ITALIAN,1,,,Y,,,,
43,3,T,CENTO CONSIDERAZIONI SULLA FEDE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI VINCENZO MESSANA,DIADOCO,1978,B,13,,ITALIAN,1,,,Y,,,,
44,3,T,OMELIE SULLA GENESI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MARIA IGNAZIA DANIELI,ORIGENE,1978,B,14,,ITALIAN,1,,,Y,,,,
45,3,T,FINE PROFESSIONE E PERFEZIONE DEL CRISTIANO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI SALVATORE LILLA,GREGORIO DI NISSA,1979,B,15,,ITALIAN,1,,,Y,,,,
46,3,T,LA PASSIONE DI CRISTO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI FRANCESCO TRISOGLIO,GREGORIO NAZIANZENO,1979,B,16,,ITALIAN,1,,,Y,,,,
47,3,T,OMELIE SU EZECHIELE I,TRADUZIONE INTRODUZIONE E NOTE A CURA DI EMILIO GANDOLFO,GREGORIO MAGNO,1979,B,17,,ITALIAN,1,,,Y,,,,
48,3,T,OMELIE SU EZECHIELE II,TRADUZIONE INTRODUZIONE E NOTE A CURA DI EMILIO GANDOLFO,GREGORIO MAGNO,1980,B,18,,ITALIAN,1,,,Y,,,,
49,3,T,UMANITA' E DIVINITA' DI CRISTO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI ALDO CERESA-GASTALDO,MASSIMO IL CONFESSORE,1979,B,19,,ITALIAN,1,,,Y,,,,
50,3,T,CATECHESI AL POPOLO SERMONI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI GIUSEPPE CUSCITO,CROMAZIO DI AQUILEIA,1979,B,20,,ITALIAN,1,,,Y,,,,
51,3,T,INSEGNAMENTI SPIRITUALI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MAURIZIO PAPAROZZI,DOROTEO DI GAZA,1979,B,21,,ITALIAN,1,,,Y,,,,
52,3,T,LA VERA CONVERSIONE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI CALOGERO RIGGI,GIOVANNI CRISOSTOMO,1980,B,22,,ITALIAN,1,,,Y,,,,
53,3,T,LA TRINITÀ,TRADUZIONE INTRODUZIONE E NOTE A CURA DI LORENZO DATTRINO,PSEUDO-ATANASIO,1980,B,23,,ITALIAN,1,,,Y,,,,
54,3,T,IL SACERDOZIO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI ANTONIO QUACQUARELLI,GIOVANNI CRISOSTOMO,1980,B,24,,ITALIAN,1,,,Y,,,,
55,3,T,OMELIE CRISTOLOGICHE E MARIANE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MARIO SPINELLI,GIOVANNI DAMASCENO,1980,B,25,,ITALIAN,1,,,Y,,,,
56,3,T,L'ANIMA E LA RISURREZIONE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI SALVATORE LILLA,GREGORIO DI NISSA,1981,B,26,,ITALIAN,1,,,Y,,,,
57,3,T,OMELIE SULL'ESODO,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARIA IGNAZIA DANIELI",ORIGENE,1981,B,27,,ITALIAN,1,,,Y,,,,
58,3,T,LA REGOLA PASTORALE,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARIA TERESA LOVATO",GREGORIO MAGNO,1981,B,28,,ITALIAN,1,,,Y,,,,
59,3,T,STORIA DELLA PERSECUZIONE VANDALICA IN AFRICA,TRADUZIONE INTRODUZIONE E NOTE A CURA DI SALVATORE COSTANZA,VITTORE DI VITA,1981,B,29,,ITALIAN,1,,,Y,,,,
60,3,T,VITA DI IPAZIO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI CARMELO CAPIZZI,CALLINICO,1982,B,30,,ITALIAN,1,,,Y,,,,
61,3,T,LE CATECHESI BATTESIMALI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI ALDO CERESA-GASTALDO,GIOVANNI CRISOSTOMO,1982,B,31,,ITALIAN,1,,,Y,,,,
62,3,T,L'UOMO,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI BRUNO SALMONA",GREGORIO DI NISSA,1982,B,32,,ITALIAN,1,,,Y,,,,
63,3,T,LE BENEDIZIONI DI GIACOBBE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MANLIO SIMONETTI,IPPOLITO,1982,B,33,,ITALIAN,1,,,Y,,,,
64,3,T,LA GRANDE CATECHESI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MARIO NALDINI,GREGORIO DI NISSA,1982,B,34,,ITALIAN,1,,,Y,,,,
65,3,T,COMMENTO ALLA LETTERA AI GALATI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI SERGIO ZIONCONE,GIOVANNI CRISOSTOMO,1982,B,35,,ITALIAN,1,,,Y,,,,
66,3,T,DIFESA DELLE IMMAGINI SACRE,DISCORSI APOLOGETICI CONTRO COLORO CHE CALUNNIANO LE SANTE IMMAGINI,GIOVANNI DAMASCENO,1983,B,36,,ITALIAN,1,,,Y,,,,
67,3,T,PERCHÉ CRISTO È UNO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI LUIGI LEONE,CIRILLO DI ALESSANDRIA,1983,B,37,,ITALIAN,1,,,Y,,,,
68,3,T,DISCORSO ASCETICO,TRADUZIONE INTRODUZIONE E NOTE A CURA DI CALOGERO RIGGI,NILO DI ANCIRA,1983,B,38,,ITALIAN,1,,,Y,,,,
69,3,T,OMELIE SULLA NATIVITÀ (DISCORSI 38-40),TRADUZIONE INTRODUZIONE E NOTE A CURA DI CLAUDIO MORESCHINI,GREGORIO NAZIANZENO,1983,B,39,,ITALIAN,1,,,Y,,,,
70,3,T,DISCORSO A ORIGENE,UNA PAGINA DI PEDAGOGIA CRISTIANA,GREGORIO IL TAUMATURGO,1983,B,40,,ITALIAN,1,,,Y,,,,
71,3,T,VITE DI MONACI COPTI,A CURA DI TITO ORLANDI TRADUZIONE DI ANTONELLA CAMPAGNANO E TITO ORLANDI,-,1984,B,41,,ITALIAN,1,,,Y,,,,
72,3,T,POESIA E TEOLOGIA DELLA MORTE,TRADUZIONE INTRODUZIONI E NOTE A CURA DI MARIO RUGGIERO,"CIPRIANO, PAOLINO DI NOLA, URANIO",1984,B,42,,ITALIAN,1,,,Y,,,,
73,3,T,COMMENTO ALLA LETTERA AI ROMANI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI ALESSANDRA POLLASTRI,AMBROSIASTER,1984,B,43,,ITALIAN,1,,,Y,,,,
74,3,T,DISCORSI ASCETICI / 1 L'EBBREZZA DELLA FEDE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI M. GALLO E P. BETTIOLO,ISACCO DI NINIVE,1984,B,44,,ITALIAN,1,,,Y,,,,
75,3,T,L'UNITÀ DELLE NOZZE,TRADUZIONE INTRODUZIONE E NOTE A CURA DI GERARDO DI NOLA,GIOVANNI CRISOSTOMO,1984,B,45,,ITALIAN,1,,,Y,,,,
76,3,T,COMMENTO AL VANGELO DI MATTEO,VOL. 1: TRATTATI 1-37,CROMAZIO DI AQUILEIA,1984,B,46,,ITALIAN,1,,,Y,,,,
77,3,T,COMMENTO AL VANGELO DI MATTEO,VOL. 2. TRATTATI 38-59,CROMAZIO DI AQUILEIA,1984,B,47,,ITALIAN,1,,,Y,,,,
78,3,T,PELLEGRINAGGIO IN TERRA SANTA,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI PAOLO SINISCALCO E LELLA SCARAMPI",EGERIA,1985,B,48,,ITALIAN,1,,,Y,,,,
79,3,T,OMELIE MARIOLOGICHE,LE OMELIE MARIANE E LE LETTERE SULLE SACRE IMMAGINI,GERMANO DI CONSTANTINOPOLI,1985,B,49,,ITALIAN,1,,,Y,,,,
80,3,T,OMELIE MARIOLOGICHE,LE OMELIE MARIANE E LE LETTERE SULLE SACRE IMMAGINI,GERMANO DI CONSTANTINOPOLI,1985,B,49,,ITALIAN,2,,,Y,,,,
81,3,T,MEDITAZIONI SULL'AGONIA DI GESÚ,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI ALDO CERESA-GASTALDO",MASSIMO IL CONFESSORE,1985,B,50,,ITALIAN,1,,,Y,,,,
82,3,T,MEDITAZIONI SULL'AGONIA DI GESÚ,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI ALDO CERESA-GASTALDO",MASSIMO IL CONFESSORE,1985,B,50,,ITALIAN,2,,,Y,,,,
83,3,T,OMELIE SUL LEVITICO,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI MARIA IGNAZIA DANIELI",ORIGENE,1985,B,51,,ITALIAN,1,,,Y,,,,
84,3,T,VITA DI SAN MARTINO DI TOURS,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI GIOVANNI PALERMO",VENANZIO FORTUNATO,1985,B,52,,ITALIAN,1,,,Y,,,,
85,3,T,CATECHESI PREPARATORIE AL BATTESIMO,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI CALOGERO RIGGI",NICETA DI REMESIANA,1985,B,53,,ITALIAN,1,,,Y,,,,
86,3,T,GERARCHIA CELESTE TEOLOGIA MISTICA LETTERE,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI SALVATORE LILLA",PS. DIONIGI L'AREOPAGITA,1986,B,56,,ITALIAN,1,,,Y,,,,
87,3,T,LE CONDIZIONI DELLA PENITENZA LA FEDE,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI MARIA GRAZIA BIANCO",FULGENZIO DI RUSPE,1986,B,57,,ITALIAN,1,,,Y,,,,
88,3,T,GLI APOLOGETI GRECI,"TRADUZIONE, INTRODUZIONI E NOTE A CURA DI CLARA BURINI",-,1986,B,59,,ITALIAN,1,,,Y,,,,
89,3,T,COMMENTO AI PROFETI MINORI,ZACCARIA E MALACHIA,CIRILLO DI ALESSANDRIA,1986,B,60,,ITALIAN,1,,,Y,,,,
90,3,T,COMMENTO ALLA LETTERA AI GALATI,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI LUIGI FATICA",AMBROSIASTER,1986,B,61,,ITALIAN,1,,,Y,,,,
91,3,T,OMELIE MARIANE,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI VTTORIO FAZZO",ANDREA DI CRETA,1987,B,63,,ITALIAN,1,,,Y,,,,
92,3,T,LA VITA CONTEMPLATIVA,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARIO SPINELLI",GIULIANO POMERIO,1987,B,64,,ITALIAN,1,,,Y,,,,
93,3,T,VITA DI SAN FULGENZIO,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI ANTONINO ISOLA",PSEUDO-FERRANDO DI CARTAGINE,1987,B,65,,ITALIAN,1,,,Y,,,,
94,3,T,LETTERA ALLA SORELLA FIORENTINA,SULLA VERGINITÀ E LA FUGA DAL MONDO,LEANDRO DI SIVIGLIA,1987,B,66,,ITALIAN,1,,,Y,,,,
95,3,T,OMELIE SU EZECHIELE,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI NORMANDO ANTONIONO",ORIGENE,1987,B,67,,ITALIAN,1,,,Y,,,,
96,3,T,STORIA ECCLESIASTICA DEGLI ANGLI,"TRADUZIONE E NOTE A CURA DI GIUSEPPINA SIMONETTI ABBOLITO, INTRODUZIONE DI BRUNO LUISELLI",VENERABILE BEDA,1987,B,68,,ITALIAN,1,,,Y,,,,
97,3,T,PANEGIRICI SU SAN PAOLO,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI SERGIO ZINCONE",GIOVANNI CRISOSTOMO,1988,B,69,,ITALIAN,1,,,Y,,,,
98,3,T,LA PERENNE VERGINITÀ DI MARIA,CONTRO ELVIDIO,GIROLAMO,1988,B,70,,ITALIAN,1,,,Y,,,,
99,3,T,LA VERA CHIESA,"INTRODUZIONE, TRADUZIONE E NOTE A CURA DI LORENZO DATTRINO",OTTATO DI MILEVI,1988,B,71,,ITALIAN,1,,,Y,,,,
100,3,T,OMELIE SUL CANTICO DEI CANTICI,"INTRODUZIONE, TRADUZIONE E NOTE A CURA DI CLAUDIO MORESCHINI",GREGORIO DI NISSA,1988,B,72,,ITALIAN,1,,,Y,,,,
101,3,T,VITA DI GREGORIO TAUMATURGO,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI LUIGI LEONE",GREGORIO DI NISSA,1988,B,73,,ITALIAN,1,,,Y,,,,
102,3,T,COMMENTARIO A MATTEO,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI LUIGI LONGOBARDO",ILLARIO DI POITIERS,1988,B,74,,ITALIAN,1,,,Y,,,,
103,3,T,DISCORSI SULLA PROVVIDENZA,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARCO NINCI",TEODORETO DI CIRO,1988,B,75,,ITALIAN,1,,,Y,,,,
104,3,T,OMELIE SUI NUMERI,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARIA IGNAZIA DANIELI",ORIGENE,1988,B,76,,ITALIAN,1,,,Y,,,,
105,3,T,VITA DI SANTA MACRINA,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI EUGENIO MAROTTA",GREGORIO DI NISSA,1989,B,77,,ITALIAN,1,,,Y,,,,
106,3,T,COMMENTO ALLA PRIMA LETTERA AI CORINZI,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI LUIGI FATICA",AMBROSIASTER,1989,B,78,,ITALIAN,1,,,Y,,,,
107,3,T,COMMENTO ALLA SECONDA LETTERA AI CORINZI,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI LUIGI FATICA",AMBROSIASTER,1989,B,79,,ITALIAN,1,,,Y,,,,
108,3,T,VITA DEI SANTI ILARIO E RADEGONDA DI POITIERS,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI GIOVANNI PALERMO",VENANZIO FORTUNATO,1989,B,81,,ITALIAN,1,,,Y,,,,
109,3,T,PROMESSE E PREDIZIONI DI DIO,"TRADUZIONE , INTRODUZIONE E NOTE A CURA DI ANTONIO V. NAZZARO",QUODVULTDEUS,1989,B,82,,ITALIAN,1,,,Y,,,,
110,3,T,OMELIE SUL CANTICO DEI CANTICI,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARIA INGAZIA DANIEL",ORIGENE,1990,B,83,,ITALIAN,1,,,Y,,,,
111,3,T,OMELIE SUL CANTICO DEI CANTICI,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI MARIA IGNAZIA DANIELI",ORIGENE,1990,B,83,,ITALIAN,2,,,Y,,,,
112,3,T,LA PERPETUA VERGINITA DI MARIA,"INTRODUZIONE, TRADUZIONE E NOTE A CURA DI LUIGI FATICA",IIDEFONSO DI TOLEDO,1990,B,84,,ITALIAN,1,,,Y,,,,
113,3,T,I CARMI,"INTROUDUZIONE, TRADUZIONE, NOTE E INDICI A CURA DI ANDREA RUGGIERO",PAOLINO DI NOLA,1990,B,85,,ITALIAN,1,,,Y,,,,
114,3,T,OMELIE SULL'ECCLESIASTE,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI SANDRO LEANZA",GREGORIO DI NISSA,1990,B,86,,ITALIAN,1,,,Y,,,,
115,3,T,LA RESURREZIONE DEI MORTI,"TRADUZIONE, INTRODUZIONE E NOTE A CURA DI CLAUDIO MICAELLI",TERTULLIANO,1990,B,87,,ITALIAN,1,,,Y,,,,
116,3,T,"VITA DI CIPRIANO, VITA DI AMBROGIO, VITA DI AGOSTINO",TRADUZIONE INTRODUZIONE E NOTE A CURA DI MANLIO SIMONETTI,"PONZIO, PAOLINO, POSSIDIO",1977,B,A,,ITALIAN,1,,,Y,,,,
117,3,T,COMMENTO AL CANTICO DEI CANTICI,TRADUZIONE INTRODUZIONE E NOTE A CURA DI MANLIO SIMONETTI,ORIGENE,1976,B,B,,ITALIAN,1,,,Y,,,,
118,3,T,LA PENITENZA,TRADUZIONE INTRODUZIONE E NOTE A CURA DI EUGENIO MAROTTA,AMBROGIO,1976,B,C,,ITALIAN,1,,,Y,,,,
119,3,T,LA VERGINITA',TRADUZIONE INTRODUZIONE E NOTE A CURA DI SALVATORE LILLA,"GREGORIO DI NISSA, GIOVANNI CRISOSTOMO",1976,B,D,,ITALIAN,1,,,Y,,,,
120,3,T,PRONTUARIO PATRISTICO,SUSSIDIO PER LA CONSULTAZIONE DELLA COLLANA “TESTI PATRISTICI” A CURA DI ROBERTA FERI,-,1986,B,E,,ITALIAN,1,,,Y,,,,
121,4,T,OPERE DI SANT'AGOSTINO - LE CONFESSIONI,INTRODUZIONE DI AGOSTINO TRAPÈ – INDICI DI FRANCO MONTEVERDE,SANT'AGOSTINO,1965,B,1,,ITALIAN,1,,,Y,,,,
122,4,T,OPERE DI SANT'AGOSTINO – LE RITRATTAZIONI,"INTRODUZIONE GENERALE DI GOULVEN MADEC TRADUZIONE, NOTE E INDICI DI UBALDO PIZZANI",SANT'AGOSTINO,1994,B,2,,ITALIAN,1,,,Y,,,,
123,4,T,OPERE DI SANT'AGOSTINO – DIALOGHI/1,"LA CONTROVERSIA ACCADEMICA, LA FELICITA', L'ORDINE, I SOLILOQUI, L'IMMORTALITA' DELL'ANIMA",SANT'AGOSTINO,1970,B,3.1,,ITALIAN,1,,,Y,,,,
124,4,T,OPERE DI SANT'AGOSTINO – DIALOGHI/2,"LA GRANDEZZA DELL'ANIMA, IL LIBERO ARBITRIO, LA MUSICA, IL MAESTRO",SANT'AGOSTINO,1976,B,3.2,,ITALIAN,1,,,Y,,,,
125,4,T,OPERE DI SANT'AGOSTINO – LA VERA RELIGIONE VI.1,"LA VERA REGIONE, UTILITÀ DEL CREDERE, LA FEDE E IL SIMBOLO, LA FEDE NELLE COSE CHE NON SI VEDONO",SANT'AGOSTINO,1995,B,6.1,,ITALIAN,1,,,Y,,,,
126,4,T,OPERE DI SANT'AGOSTINO – LA CITTA'DI DIO I,(LIBRI I-X),SANT'AGOSTINO,1978,B,5.1,,ITALIAN,1,,,Y,,,,
127,4,T,OPERE DI SANT'AGOSTINO – LA CITTA' DI DIO II,(LIBRO XI-XVIII),SANT'AGOSTINO,1988,B,5.2,,ITALIAN,1,,,Y,,,,
128,4,T,OPERE DI SANT'AGOSTINO – LA CITTÀ DI DIO III,(LIBRI XIX-XXII),SANT'AGOSTINO,1991,B,5.3,,ITALIAN,1,,,Y,,,,
129,4,T,OPERE DI SANT'AGOSTINO – LA GENESI/2,LA GENESI ALLA LETTERA,SANT'AGOSTINO,1989,B,9.2,,ITALIAN,1,,,Y,,,,
130,4,T,OPERE DI SANT'AGOSTINO – LA VERA RELIGIONE VI.2,"OTTANTATRE QUESTIONI DIVERSE LE DIVERSE QUESTIONI A SIMPLICIANO LE OTTO QUESTIONI DI DULCIZIO MANUALE SULLA FEDE, SPERANZA E CARITÀ IL POTERE DIVINATORIO DEI DEMONI LA FEDE E LE OPERE",SANT'AGOSTINO,1995,B,6.2,,ITALIAN,1,,,Y,,,,
131,4,T,OPERE DI SANT'AGOSTINO – LA DOTTRINA CRISTIANA,TESTO LATINO DELL'EDIZIONE MAURINA CONFRONTATO CON IL CORPUS SCRIPTORUM ECCLESIASTICORUM LATINORUM,SANT'AGOSTINO,1992,B,8,,ITALIAN,1,,,Y,,,,
